commit_hash,author,committer,author_date,committer_date,msg,is_merge,parents_count,file,file_path,lines_added,lines_deleted,lines_changed,is_bug_fix,is_buggy
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,_textwrap.py,src/click/_textwrap.py,38,0,38,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,_termui_impl.py,src/click/_termui_impl.py,632,0,632,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,_compat.py,src/click/_compat.py,774,0,774,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,_bashcomplete.py,src/click/_bashcomplete.py,334,0,334,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,decorators.py,src/click/decorators.py,311,0,311,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,cmd_status.py,examples/complex/complex/commands/cmd_status.py,2,1,3,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,decorators.py,src/click/decorators.py,2,3,5,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,aliases.py,examples/aliases/aliases.py,3,2,5,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,bashcompletion.py,examples/bashcompletion/bashcompletion.py,2,1,3,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,cli.py,examples/complex/complex/cli.py,1,0,1,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,cmd_init.py,examples/complex/complex/commands/cmd_init.py,2,1,3,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,imagepipe.py,examples/imagepipe/imagepipe.py,6,2,8,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,_unicodefun.py,src/click/_unicodefun.py,1,2,3,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,termui.py,examples/termui/termui.py,4,8,12,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,validation.py,examples/validation/validation.py,1,0,1,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,__init__.py,src/click/__init__.py,65,77,142,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,_bashcomplete.py,src/click/_bashcomplete.py,4,2,6,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,_compat.py,src/click/_compat.py,2,3,5,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,_termui_impl.py,src/click/_termui_impl.py,15,8,23,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,exceptions.py,src/click/exceptions.py,3,1,4,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,repo.py,examples/repo/repo.py,1,1,2,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,formatting.py,src/click/formatting.py,3,3,6,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,test_arguments.py,tests/test_arguments.py,5,2,7,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,parser.py,src/click/parser.py,5,3,8,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,test_utils.py,tests/test_utils.py,3,3,6,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,test_testing.py,tests/test_testing.py,3,3,6,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,test_termui.py,tests/test_termui.py,2,3,5,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,test_options.py,tests/test_options.py,3,2,5,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,test_imports.py,tests/test_imports.py,1,1,2,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,test_compat.py,tests/test_compat.py,4,2,6,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,test_commands.py,tests/test_commands.py,0,1,1,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,globals.py,src/click/globals.py,0,1,1,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,test_chain.py,tests/test_chain.py,3,1,4,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,test_bashcomplete.py,tests/test_bashcomplete.py,0,1,1,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,conftest.py,tests/conftest.py,2,2,4,0,0
