repo,file_path,total_commits,commits_last_30d,commits_last_90d,days_since_last_change,unique_authors,top_owner_pct,avg_lines_added,avg_lines_deleted,max_lines_changed,bug_fix_count,bug_fix_rate,days_since_last_bugfix,file_age_days,avg_nloc,is_buggy
cli,httpie/output/processors/headers.py,1,1,1,4473,1,1.0,14.0,0.0,14,0,0.0,9999,0,6.0,0
cli,httpie/output/processors/json.py,1,1,1,4473,1,1.0,23.0,0.0,23,0,0.0,9999,0,16.0,0
cli,httpie/output/processors/xml.py,1,1,1,4473,1,1.0,58.0,0.0,58,0,0.0,9999,0,40.0,0
cli,httpie/output/streams.py,25,1,5,1601,3,0.56,23.96,13.8,270,5,0.2,1753,2872,151.84,1
cli,httpie/output/ui/__init__.py,1,1,1,1680,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
cli,httpie/output/ui/man_pages.py,4,1,1,1160,2,0.75,17.25,5.25,33,3,0.75,1542,403,23.0,1
cli,httpie/output/ui/palette.py,5,3,3,1542,2,0.8,65.8,12.0,168,4,0.8,1542,137,179.0,1
cli,httpie/output/ui/rich_help.py,3,3,3,1542,1,1.0,79.33333333333333,2.6666666666666665,217,3,1.0,1542,21,179.66666666666666,1
cli,httpie/output/ui/rich_palette.py,4,4,4,1542,1,1.0,25.75,7.5,78,4,1.0,1542,21,41.5,1
cli,httpie/output/ui/rich_progress.py,2,2,2,1542,1,1.0,76.0,5.5,136,2,1.0,1542,21,105.5,1
cli,httpie/output/ui/rich_utils.py,4,1,4,1484,2,0.75,10.25,1.75,35,4,1.0,1484,79,22.25,1
cli,httpie/output/utils.py,4,4,4,1753,1,1.0,23.25,14.0,54,3,0.75,1753,15,26.5,1
cli,httpie/output/writer.py,16,1,2,1542,4,0.3125,18.8125,6.0625,163,5,0.3125,1690,975,136.125,1
cli,httpie/plugins/__init__.py,8,2,2,1884,2,0.75,5.25,3.875,19,2,0.25,1884,2806,10.25,1
cli,httpie/plugins/base.py,20,1,5,1675,3,0.9,10.2,1.95,67,0,0.0,9999,3014,30.15,0
cli,httpie/plugins/builtin.py,18,1,1,1085,3,0.7777777777777778,5.777777777777778,1.3888888888888888,26,2,0.1111111111111111,1815,3605,29.27777777777778,1
cli,httpie/plugins/manager.py,19,2,2,1562,5,0.5789473684210527,12.210526315789474,5.842105263157895,73,6,0.3157894736842105,1562,3128,58.68421052631579,1
cli,httpie/plugins/registry.py,4,1,1,1697,3,0.5,6.75,1.5,18,1,0.25,2252,554,14.25,1
cli,httpie/pretty.py,26,7,11,5118,8,0.38461538461538464,12.923076923076923,7.923076923076923,97,6,0.23076923076923078,5122,146,48.61538461538461,1
cli,httpie/pygson.py,1,1,1,5247,1,1.0,77.0,0.0,77,0,0.0,9999,0,45.0,0
cli,httpie/sessions.py,70,2,4,1542,9,0.7571428571428571,16.12857142857143,11.528571428571428,229,19,0.2714285714285714,1542,3547,139.11428571428573,1
cli,httpie/solarized.py,3,1,1,5109,3,0.3333333333333333,55.666666666666664,18.666666666666668,127,0,0.0,9999,154,60.333333333333336,0
cli,httpie/ssl.py,6,1,1,1704,2,0.8333333333333334,12.166666666666666,1.6666666666666667,38,1,0.16666666666666666,2255,550,42.666666666666664,1
cli,httpie/ssl_.py,9,3,3,631,4,0.5555555555555556,16.11111111111111,11.0,80,6,0.6666666666666666,631,1067,76.25,1
cli,httpie/status.py,3,1,3,2428,1,1.0,17.0,3.6666666666666665,39,0,0.0,9999,76,20.333333333333332,0
cli,httpie/uploads.py,13,1,3,1563,3,0.5384615384615384,31.307692307692307,10.615384615384615,158,2,0.15384615384615385,1670,606,111.3076923076923,1
cli,httpie/utils.py,37,1,1,1394,9,0.5135135135135135,9.891891891891891,3.0,58,11,0.2972972972972973,1529,3460,66.21621621621621,1
cli,pytest.ini,5,2,2,1636,2,0.6,2.0,0.2,4,3,0.6,1643,2222,,1
cli,requirements-dev.txt,19,1,2,1880,6,0.6842105263157895,1.105263157894737,0.5263157894736842,6,5,0.2631578947368421,2523,2970,,1
cli,requirements.txt,2,2,2,4898,1,1.0,1.0,0.0,1,0,0.0,9999,4,,0
cli,setup.cfg,17,1,1,631,7,0.47058823529411764,7.882352941176471,1.411764705882353,89,9,0.5294117647058824,631,3840,,1
cli,setup.py,118,3,3,859,22,0.559322033898305,2.8389830508474576,2.8135593220338984,129,35,0.2966101694915254,859,4405,69.49152542372882,1
cli,snapcraft.yaml,9,1,1,1085,5,0.5555555555555556,15.222222222222221,2.4444444444444446,108,4,0.4444444444444444,1691,764,,1
cli,tests.py,8,8,8,5257,2,0.875,19.0,5.0,40,4,0.5,5257,2,66.125,1
cli,tests/README.md,2,1,1,1085,2,0.5,2.0,0.5,3,1,0.5,1783,698,,1
cli,tests/README.rst,5,1,1,2040,1,1.0,2.4,0.8,8,0,0.0,9999,2435,,0
cli,tests/__init__.py,16,1,1,1908,2,0.9375,26.75,11.4375,210,2,0.125,4475,2568,110.6,1
cli,tests/client_certs/client.crt,2,1,1,2179,2,0.5,29.0,13.5,56,1,0.5,2179,2021,,1
cli,tests/client_certs/client.key,2,1,1,2179,2,0.5,50.0,24.5,98,1,0.5,2179,2021,,1
cli,tests/client_certs/client.pem,2,1,1,2179,2,0.5,82.5,41.5,161,1,0.5,2179,2021,,1
cli,tests/client_certs/password_protected/client.key,1,1,1,1608,1,1.0,42.0,0.0,42,0,0.0,9999,0,,0
cli,tests/client_certs/password_protected/client.pem,1,1,1,1608,1,1.0,26.0,0.0,26,0,0.0,9999,0,,0
cli,tests/conftest.py,14,3,3,873,4,0.42857142857142855,8.571428571428571,1.7142857142857142,20,8,0.5714285714285714,873,2920,40.142857142857146,1
cli,tests/file.txt,1,1,1,5247,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
cli,tests/file2.txt,1,1,1,5140,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
cli,tests/fixtures.py,2,1,1,3929,2,0.5,3.5,3.0,12,1,0.5,3929,542,18.0,1
cli,tests/fixtures/.editorconfig,1,1,1,1867,1,1.0,6.0,0.0,6,0,0.0,9999,0,,0
cli,tests/fixtures/__init__.py,14,1,2,1636,3,0.5714285714285714,7.857142857142857,3.2142857142857144,33,6,0.42857142857142855,1753,2839,19.5,1
cli,tests/fixtures/file.bin,1,1,1,5107,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
cli,tests/fixtures/file.txt,1,1,1,5107,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
cli,tests/fixtures/file2.txt,1,1,1,5107,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
cli,tests/fixtures/pytest_lazy_fixture.py,1,1,1,873,1,1.0,99.0,0.0,99,1,1.0,873,0,36.0,1
cli,tests/fixtures/session_data/new/cookies_dict.json,2,1,2,1575,1,1.0,16.0,0.5,31,1,0.5,1575,61,,1
cli,tests/fixtures/session_data/new/cookies_dict_dev_version.json,2,1,2,1575,1,1.0,16.0,0.5,31,1,0.5,1575,61,,1
cli,tests/fixtures/session_data/new/cookies_dict_with_extras.json,2,1,2,1575,1,1.0,21.5,2.0,33,1,0.5,1575,61,,1
cli,tests/fixtures/session_data/new/empty_cookies_dict.json,2,1,2,1575,1,1.0,7.5,0.5,14,1,0.5,1575,61,,1
cli,tests/fixtures/session_data/new/empty_cookies_list.json,2,1,2,1575,1,1.0,7.5,0.5,14,1,0.5,1575,61,,1
cli,tests/fixtures/session_data/new/empty_headers_dict.json,1,1,1,1575,1,1.0,14.0,0.0,14,1,1.0,1575,0,,1
cli,tests/fixtures/session_data/new/empty_headers_list.json,1,1,1,1575,1,1.0,14.0,0.0,14,1,1.0,1575,0,,1
cli,tests/fixtures/session_data/new/headers_cookies_dict_mixed.json,1,1,1,1575,1,1.0,40.0,0.0,40,1,1.0,1575,0,,1
cli,tests/fixtures/session_data/new/headers_dict.json,1,1,1,1575,1,1.0,23.0,0.0,23,1,1.0,1575,0,,1
cli,tests/fixtures/session_data/new/headers_dict_extras.json,1,1,1,1575,1,1.0,39.0,0.0,39,1,1.0,1575,0,,1
cli,tests/fixtures/session_data/new/headers_list.json,1,1,1,1575,1,1.0,23.0,0.0,23,1,1.0,1575,0,,1
cli,tests/fixtures/session_data/old/cookies_dict.json,2,1,2,1575,1,1.0,14.0,0.5,27,1,0.5,1575,61,,1
cli,tests/fixtures/session_data/old/cookies_dict_dev_version.json,2,1,2,1575,1,1.0,14.0,0.5,27,1,0.5,1575,61,,1
cli,tests/fixtures/session_data/old/cookies_dict_with_extras.json,2,1,2,1575,1,1.0,19.5,2.0,29,1,0.5,1575,61,,1
cli,tests/fixtures/session_data/old/empty_cookies_dict.json,2,1,2,1575,1,1.0,7.5,0.5,14,1,0.5,1575,61,,1
cli,tests/fixtures/session_data/old/empty_cookies_list.json,2,1,2,1575,1,1.0,7.5,0.5,14,1,0.5,1575,61,,1
cli,tests/fixtures/session_data/old/empty_headers_dict.json,1,1,1,1575,1,1.0,14.0,0.0,14,1,1.0,1575,0,,1
cli,tests/fixtures/session_data/old/empty_headers_list.json,1,1,1,1575,1,1.0,14.0,0.0,14,1,1.0,1575,0,,1
cli,tests/fixtures/session_data/old/headers_cookies_dict_mixed.json,1,1,1,1575,1,1.0,30.0,0.0,30,1,1.0,1575,0,,1
cli,tests/fixtures/session_data/old/headers_dict.json,1,1,1,1575,1,1.0,17.0,0.0,17,1,1.0,1575,0,,1
cli,tests/fixtures/session_data/old/headers_dict_extras.json,1,1,1,1575,1,1.0,33.0,0.0,33,1,1.0,1575,0,,1
cli,tests/fixtures/session_data/old/headers_list.json,1,1,1,1575,1,1.0,23.0,0.0,23,1,1.0,1575,0,,1
cli,tests/fixtures/test.bin,1,1,1,4473,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
cli,tests/fixtures/test.json,4,1,1,1867,1,1.0,1.75,0.75,3,1,0.25,4473,2820,,1
cli,tests/fixtures/test.txt,3,1,1,1867,1,1.0,1.0,0.6666666666666666,2,0,0.0,9999,2606,,0
cli,tests/fixtures/test_with_dupe_keys.json,1,1,1,1768,1,1.0,1.0,0.0,1,1,1.0,1768,0,,1
cli,tests/fixtures/xmldata/invalid/cyclic.xml,1,1,1,1789,1,1.0,5.0,0.0,5,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/invalid/external.xml,1,1,1,1789,1,1.0,4.0,0.0,4,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/invalid/external_file.xml,1,1,1,1789,1,1.0,5.0,0.0,5,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/invalid/not-xml.xml,1,1,1,1789,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/invalid/quadratic.xml,1,1,1,1789,1,1.0,4.0,0.0,4,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/invalid/xalan_exec.xsl,1,1,1,1789,1,1.0,20.0,0.0,20,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/invalid/xalan_write.xsl,1,1,1,1789,1,1.0,18.0,0.0,18,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/invalid/xmlbomb.xml,1,1,1,1789,1,1.0,7.0,0.0,7,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/invalid/xmlbomb2.xml,1,1,1,1789,1,1.0,4.0,0.0,4,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/valid/custom-header.xml,1,1,1,1684,1,1.0,3.0,0.0,3,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/valid/custom-header_formatted.xml,1,1,1,1684,1,1.0,9.0,0.0,9,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/valid/dtd_formatted.xml,2,2,2,1789,1,1.0,5.0,1.0,8,1,0.5,1789,0,,1
cli,tests/fixtures/xmldata/valid/dtd_raw.xml,1,1,1,1789,1,1.0,2.0,0.0,2,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/valid/simple-ns_formatted.xml,3,1,1,1684,2,0.6666666666666666,4.333333333333333,1.6666666666666667,9,1,0.3333333333333333,1789,104,,1
cli,tests/fixtures/xmldata/valid/simple-ns_raw.xml,1,1,1,1789,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/valid/simple-single-tag_formatted.xml,1,1,1,1684,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/valid/simple-single-tag_raw.xml,1,1,1,1684,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/valid/simple-standalone-no_formatted.xml,1,1,1,1789,1,1.0,3.0,0.0,3,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/valid/simple-standalone-no_raw.xml,1,1,1,1789,1,1.0,2.0,0.0,2,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/valid/simple-standalone-yes_formatted.xml,1,1,1,1789,1,1.0,3.0,0.0,3,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/valid/simple-standalone-yes_raw.xml,1,1,1,1789,1,1.0,2.0,0.0,2,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/valid/simple_formatted.xml,3,1,1,1684,2,0.6666666666666666,4.0,1.6666666666666667,8,1,0.3333333333333333,1789,104,,1
cli,tests/fixtures/xmldata/valid/simple_raw.xml,1,1,1,1789,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
cli,tests/fixtures/xmldata/xhtml/xhtml_formatted.xml,2,2,2,1789,1,1.0,23.5,9.0,36,1,0.5,1789,0,,1
cli,tests/fixtures/xmldata/xhtml/xhtml_formatted_python_less_than_3.8.xml,2,2,2,1789,1,1.0,24.0,9.5,37,1,0.5,1789,0,,1
cli,tests/fixtures/xmldata/xhtml/xhtml_raw.xml,1,1,1,1789,1,1.0,30.0,0.0,30,0,0.0,9999,0,,0
cli,tests/test_auth.py,35,1,1,873,6,0.7714285714285715,11.4,6.9714285714285715,110,4,0.11428571428571428,1753,3602,64.82857142857142,1
cli,tests/test_auth_plugins.py,11,3,3,1887,2,0.7272727272727273,16.272727272727273,4.0,89,2,0.18181818181818182,2252,1644,95.63636363636364,1
cli,tests/test_binary.py,16,1,1,873,2,0.875,9.875,6.75,93,2,0.125,3794,3602,48.0625,1
cli,tests/test_cli.py,42,1,1,873,4,0.7142857142857143,18.857142857142858,9.880952380952381,347,16,0.38095238095238093,1675,3602,265.92857142857144,1
cli,tests/test_cli_ui.py,3,1,3,1563,1,1.0,35.666666666666664,14.0,84,2,0.6666666666666666,1563,65,33.333333333333336,1
cli,tests/test_cli_utils.py,3,2,2,1562,2,0.6666666666666666,29.666666666666668,1.0,86,2,0.6666666666666666,1562,135,64.0,1
cli,tests/test_cliparse.py,3,3,3,5145,2,0.6666666666666666,31.333333333333332,6.333333333333333,74,2,0.6666666666666666,5145,6,55.0,1
cli,tests/test_compress.py,5,1,1,873,2,0.6,31.0,3.0,110,1,0.2,1889,1649,96.8,1
cli,tests/test_config.py,15,1,1,873,4,0.6,12.466666666666667,5.533333333333333,82,7,0.4666666666666667,1753,2923,58.0,1
cli,tests/test_cookie.py,1,1,1,1845,1,1.0,47.0,0.0,47,1,1.0,1845,0,26.0,1
cli,tests/test_cookie_on_redirects.py,4,2,2,873,2,0.5,79.0,16.5,262,2,0.5,873,762,199.75,1
cli,tests/test_defaults.py,26,1,1,873,2,0.9230769230769231,13.961538461538462,8.884615384615385,175,8,0.3076923076923077,1889,3602,85.92307692307692,1
cli,tests/test_docs.py,20,1,2,1783,4,0.65,7.45,5.7,64,7,0.35,1783,2692,33.85,1
cli,tests/test_downloads.py,32,1,1,873,6,0.59375,16.75,8.59375,158,5,0.15625,1563,3602,144.1875,1
cli,tests/test_encoding.py,2,1,1,873,2,0.5,119.0,8.0,222,1,0.5,1753,880,160.0,1
cli,tests/test_errors.py,15,1,3,1675,4,0.6,8.933333333333334,3.8666666666666667,48,9,0.6,1675,2510,38.13333333333333,1
cli,tests/test_exit_status.py,23,1,1,873,2,0.9130434782608695,11.478260869565217,8.26086956521739,113,1,0.043478260869565216,4452,3602,52.69565217391305,1
cli,tests/test_httpie.py,60,1,2,1085,7,0.7666666666666667,12.133333333333333,5.933333333333334,149,14,0.23333333333333334,1753,3390,106.95,1
cli,tests/test_httpie_cli.py,2,1,2,1601,1,1.0,69.0,0.0,125,0,0.0,9999,34,107.5,0
cli,tests/test_json.py,11,1,1,1394,3,0.6363636363636364,64.0,11.0,420,7,0.6363636363636364,1636,375,311.27272727272725,1
cli,tests/test_meta.py,2,1,2,1645,2,0.5,11.0,2.5,20,1,0.5,1645,30,8.5,1
cli,tests/test_offline.py,3,2,2,1889,2,0.6666666666666666,32.666666666666664,0.6666666666666666,75,2,0.6666666666666666,1889,237,65.66666666666667,1
cli,tests/test_output.py,60,1,1,873,6,0.6166666666666667,17.483333333333334,6.966666666666667,184,17,0.2833333333333333,1563,3602,274.21666666666664,1
cli,tests/test_parser_schema.py,2,1,2,1563,1,1.0,33.0,1.5,60,1,0.5,1563,37,56.5,1
cli,tests/test_plugins_cli.py,8,1,1,1163,3,0.75,25.75,6.375,132,4,0.5,1562,535,113.625,1
cli,tests/test_redirects.py,18,1,1,873,3,0.7777777777777778,9.777777777777779,3.3333333333333335,32,4,0.2222222222222222,1867,2926,45.833333333333336,1
cli,tests/test_regressions.py,16,1,1,873,2,0.875,4.625,1.5625,17,5,0.3125,2002,3537,18.875,1
cli,tests/test_sessions.py,58,2,2,873,12,0.5862068965517241,22.06896551724138,7.379310344827586,186,19,0.3275862068965517,873,3602,268.0344827586207,1
cli,tests/test_ssl.py,31,1,2,1085,6,0.6774193548387096,9.64516129032258,2.838709677419355,79,12,0.3870967741935484,1163,3116,94.61290322580645,1
cli,tests/test_stream.py,22,1,1,873,4,0.6363636363636364,13.090909090909092,6.2727272727272725,71,5,0.22727272727272727,1563,3602,58.04545454545455,1
cli,tests/test_tokens.py,7,1,1,1675,4,0.5714285714285714,25.0,8.142857142857142,111,1,0.14285714285714285,2002,326,82.42857142857143,1
cli,tests/test_transport_plugin.py,1,1,1,1845,1,1.0,45.0,0.0,45,1,1.0,1845,0,33.0,1
cli,tests/test_unicode.py,19,1,3,1760,2,0.631578947368421,20.210526315789473,9.105263157894736,166,8,0.42105263157894735,1760,2713,57.63157894736842,1
cli,tests/test_update_warnings.py,2,1,1,873,2,0.5,123.5,3.5,237,1,0.5,873,668,174.5,1
cli,tests/test_uploads.py,36,1,1,873,7,0.6388888888888888,16.72222222222222,5.527777777777778,121,8,0.2222222222222222,1670,3602,152.83333333333334,1
cli,tests/test_windows.py,17,1,1,873,2,0.8235294117647058,4.529411764705882,3.0588235294117645,32,2,0.11764705882352941,1881,3602,20.529411764705884,1
cli,tests/test_xml.py,5,2,5,1753,1,1.0,38.2,18.4,103,2,0.4,1753,35,67.0,1
cli,tests/tests.py,99,2,3,4500,5,0.9191919191919192,27.03030303030303,10.424242424242424,433,32,0.32323232323232326,4500,746,811.89898989899,1
cli,tests/utils.py,33,1,3,2039,3,0.9090909090909091,9.636363636363637,8.06060606060606,149,9,0.2727272727272727,2127,2432,149.625,1
cli,tests/utils/__init__.py,21,2,2,859,6,0.42857142857142855,9.904761904761905,2.380952380952381,107,10,0.47619047619047616,859,1142,220.76190476190476,1
cli,tests/utils/http_server.py,6,1,3,1563,1,1.0,27.833333333333332,1.5,60,3,0.5,1563,140,68.0,1
cli,tests/utils/matching/__init__.py,3,1,2,1867,2,0.6666666666666666,13.333333333333334,0.6666666666666666,32,1,0.3333333333333333,2002,135,13.666666666666666,1
cli,tests/utils/matching/parsing.py,4,1,1,1675,3,0.5,27.75,3.25,107,1,0.25,2002,326,63.0,1
cli,tests/utils/matching/test_matching.py,6,1,2,1645,3,0.5,37.5,1.8333333333333333,190,3,0.5,1645,357,153.5,1
cli,tests/utils/matching/tokens.py,2,1,1,1675,2,0.5,28.0,0.0,51,0,0.0,9999,191,41.5,0
cli,tests/utils/plugins_cli.py,4,2,2,1563,1,1.0,60.0,1.25,222,2,0.5,1563,135,161.5,1
cli,tox.ini,26,3,3,2523,5,0.7692307692307693,3.269230769230769,2.3846153846153846,27,8,0.3076923076923077,2523,2641,,1
click,.DS_Store,2,1,1,1942,2,0.5,0.0,0.0,0,0,0.0,9999,125,,0
click,.appveyor.yml,2,1,1,2861,1,1.0,15.5,1.5,28,1,0.5,2861,117,,1
click,.azure-pipelines.yml,5,1,3,2288,1,1.0,17.0,8.6,61,1,0.2,2551,262,,1
click,.ci/appveyor.yml,2,1,1,3121,2,0.5,33.0,0.0,50,0,0.0,9999,793,,0
click,.ci/run_with_env.cmd,1,1,1,3915,1,1.0,47.0,0.0,47,0,0.0,9999,0,,0
click,.coveragerc,1,1,1,3210,1,1.0,3.0,0.0,3,1,1.0,3210,0,,1
click,.devcontainer/devcontainer.json,1,1,1,822,1,1.0,17.0,0.0,17,1,1.0,822,0,,1
click,.devcontainer/on-create-command.sh,1,1,1,822,1,1.0,7.0,0.0,7,1,1.0,822,0,,1
click,.editorconfig,2,1,1,822,1,1.0,7.0,0.5,13,1,0.5,822,1431,,1
click,.flake8,1,1,1,1283,1,1.0,25.0,0.0,25,0,0.0,9999,0,,0
click,.github/ISSUE_TEMPLATE.md,2,1,1,2332,2,0.5,17.0,0.5,33,1,0.5,2638,305,,1
click,.github/ISSUE_TEMPLATE/bug-report.md,3,1,1,822,2,0.6666666666666666,8.0,9.666666666666666,40,3,1.0,822,1356,,1
click,.github/ISSUE_TEMPLATE/config.yaml,1,1,1,2179,1,1.0,11.0,0.0,11,1,1.0,2179,0,,1
click,.github/ISSUE_TEMPLATE/config.yml,2,1,1,822,1,1.0,2.5,4.0,13,1,0.5,822,1170,,1
click,.github/ISSUE_TEMPLATE/feature-request.md,2,1,1,822,2,0.5,9.0,1.5,15,2,1.0,822,1356,,1
click,.github/dependabot.yml,6,1,1,822,2,0.8333333333333334,9.333333333333334,4.833333333333333,23,1,0.16666666666666666,822,1092,,1
click,.github/pull_request_template.md,3,1,1,822,2,0.6666666666666666,15.333333333333334,6.666666666666667,25,3,1.0,822,1356,,1
click,.github/workflows/lock.yaml,14,1,1,3,4,0.6428571428571429,3.7142857142857144,2.4285714285714284,16,4,0.2857142857142857,3,1989,,1
click,.github/workflows/lock.yml,2,2,2,2080,1,1.0,8.0,0.5,15,0,0.0,9999,0,,0
click,.github/workflows/nightly.yaml,3,1,3,3,1,1.0,17.333333333333332,3.0,42,1,0.3333333333333333,3,62,,1
click,.github/workflows/pre-commit.yaml,13,1,1,3,3,0.6923076923076923,3.4615384615384617,2.5384615384615383,23,2,0.15384615384615385,3,689,,1
click,.github/workflows/publish.yaml,44,1,1,3,4,0.5227272727272727,5.954545454545454,4.5227272727272725,72,16,0.36363636363636365,3,1279,,1
click,.github/workflows/test-flask.yaml,2,1,2,133,1,1.0,13.0,0.5,25,0,0.0,9999,73,,0
click,.github/workflows/tests.yaml,71,1,1,3,8,0.4647887323943662,4.197183098591549,3.4225352112676055,60,19,0.2676056338028169,3,2251,,1
click,.github/workflows/zizmor.yaml,3,1,1,3,2,0.6666666666666666,8.333333333333334,1.0,22,1,0.3333333333333333,3,110,,1
click,.gitignore,17,2,2,87,11,0.29411764705882354,3.5294117647058822,3.2941176470588234,27,8,0.47058823529411764,87,4388,,1
click,.pre-commit-config.yaml,66,2,4,95,6,0.5303030303030303,2.606060606060606,2.4696969696969697,29,3,0.045454545454545456,148,2237,,1
click,.readthedocs.yaml,12,3,3,425,3,0.6666666666666666,3.4166666666666665,2.0,18,2,0.16666666666666666,546,1904,,1
click,.travis-colorama-requirements.txt,1,1,1,4444,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
click,.travis-default-requirements.txt,2,1,1,3210,2,0.5,0.0,0.0,0,1,0.5,3210,1233,,1
click,.travis.yml,12,1,1,2861,5,0.3333333333333333,9.416666666666666,4.833333333333333,69,3,0.25,2861,1606,,1
click,CHANGES,188,2,5,2964,23,0.6648936170212766,2.904255319148936,0.26063829787234044,76,67,0.35638297872340424,2994,1481,,1
click,CHANGES.md,18,11,18,9,6,0.6111111111111112,177.16666666666666,0.6666666666666666,1556,6,0.3333333333333333,9,69,,1
click,CHANGES.rst,449,43,69,57,171,0.29398663697104677,5.1759465478841875,2.5367483296213806,869,149,0.33184855233853006,58,3164,,1
click,CODE_OF_CONDUCT.md,1,1,1,2637,1,1.0,76.0,0.0,76,1,1.0,2637,0,,1
click,CONTRIBUTING.rst,21,1,1,796,10,0.42857142857142855,14.904761904761905,4.238095238095238,223,6,0.2857142857142857,796,3312,,1
click,LICENSE,3,3,3,4468,1,1.0,13.0,0.3333333333333333,31,0,0.0,9999,8,,0
click,LICENSE.rst,3,1,1,2340,1,1.0,25.0,18.666666666666668,46,1,0.3333333333333333,2861,521,,1
click,LICENSE.txt,1,1,1,822,1,1.0,0.0,0.0,0,1,1.0,822,0,,1
click,MANIFEST.in,7,1,1,1919,4,0.5714285714285714,5.857142857142857,2.7142857142857144,17,2,0.2857142857142857,2861,2511,,1
click,Makefile,7,1,1,2994,4,0.5714285714285714,2.142857142857143,0.5714285714285714,5,2,0.2857142857142857,2994,1482,,1
click,README,7,2,2,4014,3,0.42857142857142855,4.857142857142857,2.0,15,0,0.0,9999,461,,0
click,README.md,5,2,2,408,2,0.8,25.6,0.4,64,1,0.2,822,2607,,1
click,README.rst,12,1,1,1150,5,0.5833333333333334,20.583333333333332,6.333333333333333,92,3,0.25,2551,1844,,1
click,artwork/logo.svg,1,1,1,4476,1,1.0,75.0,0.0,75,0,0.0,9999,0,,0
click,azure-pipelines.yml,1,1,1,2636,1,1.0,63.0,0.0,63,0,0.0,9999,0,,0
click,click.py,18,18,18,4473,5,0.7222222222222222,97.16666666666667,3.5,1533,7,0.3888888888888889,4474,2,953.8888888888889,1
click,click/__init__.py,93,1,1,2340,10,0.6666666666666666,2.5376344086021505,1.5591397849462365,54,8,0.08602150537634409,2612,2132,34.83870967741935,1
click,click/_bashcomplete.py,45,1,1,2333,15,0.4444444444444444,15.8,6.288888888888889,187,20,0.4444444444444444,2576,2107,128.6818181818182,1
click,click/_compat.py,79,6,6,2348,26,0.5316455696202531,16.11392405063291,5.69620253164557,339,28,0.35443037974683544,2368,2125,393.49367088607596,1
click,click/_optparse.py,10,10,10,4468,2,0.9,78.4,44.2,681,3,0.3,4468,5,287.1,1
click,click/_termui_impl.py,64,4,4,2340,26,0.4375,15.875,5.484375,225,24,0.375,2805,2103,408.21875,1
click,click/_textwrap.py,3,1,3,4381,1,1.0,16.666666666666668,4.0,45,1,0.3333333333333333,4381,57,36.0,1
click,click/_unicodefun.py,11,2,2,2833,8,0.36363636363636365,13.545454545454545,1.8181818181818181,108,7,0.6363636363636364,2833,1082,99.54545454545455,1
click,click/_winconsole.py,21,3,3,2565,9,0.42857142857142855,20.285714285714285,4.142857142857143,248,13,0.6190476190476191,2565,1350,199.9047619047619,1
click,click/bashcomplete.py,2,2,2,4441,1,1.0,37.5,0.5,74,0,0.0,9999,0,60.0,0
click,click/core.py,176,2,3,2343,41,0.6306818181818182,12.823863636363637,10.886363636363637,878,69,0.39204545454545453,2344,2129,798.9772727272727,1
click,click/decorators.py,36,1,1,2361,15,0.5,11.416666666666666,2.5833333333333335,258,12,0.3333333333333333,2994,2111,144.77777777777777,1
click,click/exceptions.py,27,1,1,2637,10,0.48148148148148145,13.703703703703704,3.888888888888889,55,14,0.5185185185185185,2637,1835,86.25925925925925,1
click,click/formatting.py,28,1,1,2344,7,0.6785714285714286,15.285714285714286,5.928571428571429,175,9,0.32142857142857145,2344,2128,144.64285714285714,1
click,click/globals.py,5,1,1,2837,4,0.4,10.2,0.6,46,2,0.4,2837,1192,18.0,1
click,click/helpers.py,8,8,8,4467,2,0.875,27.125,2.75,146,1,0.125,4469,5,110.125,1
